"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"AC087632.2",10.1090114638311,0.361685001039962,0.240688368071809,1.50271076220872,0.132913646242676,0.231231870582649,"AC087632.2"
"GSDMA",233.182581153538,-0.540143657817279,0.359481516399066,-1.50256308927344,0.132951747592685,0.231271320681405,"GSDMA"
"GLYR1",7382.14461091658,0.135683788410998,0.0903034797583469,1.50253111811515,0.132959997640044,0.231271320681405,"GLYR1"
"CCDC40",328.101003621074,-0.292176260638112,0.194582323651373,-1.50155602603243,0.133211807218612,0.23166988703604,"CCDC40"
"PTPRE",2737.2692188262,0.195920923016995,0.130478948285193,1.50155197901169,0.133212853097347,0.23166988703604,"PTPRE"
"OR2C3",4.44031998888882,0.700445456109466,0.466532422584901,1.5013864464736,0.133255637410943,0.2317236660523,"OR2C3"
"STYXL1",1521.25238130572,0.201830885442119,0.134448895736855,1.50117175999084,0.13331114212311,0.231799553547455,"STYXL1"
"R3HDM1",3178.01431091676,-0.124843456711631,0.0831681909898918,-1.50109621509989,0.133330677637992,0.231812890363394,"R3HDM1"
"BIRC2",3986.46502346082,0.128241470506787,0.0854362682712278,1.50101909998771,0.133350621488903,0.231826934688441,"BIRC2"
"UGT2B11",8.27548264549078,0.738217246034185,0.491851101442942,1.50089578709589,0.133382518011225,0.23186175410493,"UGT2B11"
"ASB6",1619.05188712589,0.136708334451668,0.0911064812281656,1.50053358014452,0.133476241806691,0.232004033467732,"ASB6"
"KAT2A",3686.54562264539,-0.181440244621779,0.120941989826094,-1.50022539634644,0.133556026821296,0.232122061738961,"KAT2A"
"L3HYPDH",327.853051141115,0.189589829565649,0.126398569549801,1.4999365122637,0.133630848878718,0.232231444097448,"L3HYPDH"
"SYTL5",376.157763298418,0.555590806839674,0.37048368561785,1.49963636297,0.133708623017487,0.232345936840046,"SYTL5"
"GNL2",3136.95640817189,0.120727908486931,0.0805095673147376,1.49954735211738,0.133731694078912,0.232365359944833,"GNL2"
"TMEM239",2.78458274734612,0.786178377006603,0.524329228895603,1.49939834302683,0.133770323204957,0.232411810089395,"TMEM239"
"TRAF4",4090.38536148483,0.18716325819033,0.124870699316754,1.4988564908695,0.133910865763161,0.232635300054676,"TRAF4"
"ETV4",2893.59398974811,0.379295122853791,0.253069764009367,1.49877692555857,0.133931512578586,0.232650481128108,"ETV4"
"CTTN",11828.4749307718,0.180993650647339,0.120785111136094,1.49847650049687,0.134009493639132,0.232765245130488,"CTTN"
"MTHFD2",3992.394196422,-0.202103434528434,0.134924942264408,-1.49789528264076,0.134160459516877,0.233006747051403,"MTHFD2"
"SFXN5",964.902334603427,0.196305368667269,0.131085315453225,1.49753897290895,0.134253072630025,0.233128638041026,"SFXN5"
"PITX1",5512.83003772762,0.351749525616855,0.234885921493562,1.49753345530543,0.134254507170988,0.233128638041026,"PITX1"
"FAM83G",2842.26367232874,-0.20681468029363,0.138123333393175,-1.49731891935247,0.134310294311925,0.233204783147181,"FAM83G"
"PTCH2",439.114867325682,0.460494223072252,0.307571222546067,1.49719541139217,0.134342418997268,0.233239832928964,"PTCH2"
"TXNDC5",321.86771433209,-0.302964519173425,0.202431394228468,-1.49662813086933,0.134490046196137,0.233475389420112,"TXNDC5"
"SMAD4",3153.34510720591,0.173451281236412,0.115903353808919,1.49651649875781,0.134519111729377,0.233505098698965,"SMAD4"
"TMEM174",0.641646858648452,1.25671820548854,0.840152079852266,1.49582228697157,0.134699971924035,0.233798272164169,"TMEM174"
"SPACA1",0.881913972255334,1.2831619681467,0.858173824440319,1.49522384813304,0.134856031584268,0.234048351164773,"SPACA1"
"TNFRSF14",3872.30523164268,-0.200292838793532,0.133960104109173,-1.49516783467337,0.134870645809109,0.234052923003425,"TNFRSF14"
"EDEM1",3653.16398165666,-0.170377176969895,0.113979325338245,-1.49480773345766,0.134964627460332,0.234192033751783,"EDEM1"
"LNX2",2828.00644232577,0.179372142064938,0.11999992057277,1.49476883991906,0.134974781186726,0.234192033751783,"LNX2"
"MRPS31",1152.38252202393,-0.165241628577634,0.110556470411288,-1.49463552845807,0.135009588570475,0.234231625246548,"MRPS31"
"MRPL48",1741.19081746225,0.178031946180967,0.119122510153929,1.49452816223329,0.13503762674209,0.234259466672013,"MRPL48"
"GGN",58.201882472066,0.239657490568494,0.160367997996829,1.49442216378627,0.135065312138941,0.234286691224229,"GGN"
"USP27X",292.095058117845,0.189004704507533,0.126480050095842,1.49434400416755,0.13508572921018,0.234301304295036,"USP27X"
"UNC119",1448.053542343,0.164012986227091,0.109766469496642,1.49419933955431,0.135123525191584,0.234330175161624,"UNC119"
"MIA3",5638.34524527884,0.16306713793226,0.109134249262888,1.4941884791772,0.135126362971329,0.234330175161624,"MIA3"
"HLF",488.502438994585,0.477598135139219,0.31969232777431,1.49393055023949,0.135193772463795,0.234421830020863,"HLF"
"SEC11C",2498.39153505574,0.218824769585194,0.14647940615606,1.4938944342255,0.135203213424532,0.234421830020863,"SEC11C"
"SULT1B1",2554.11674409699,0.509146940202853,0.340937973779609,1.49337116824651,0.135340055713564,0.234638270341281,"SULT1B1"
"ZNF285",76.4342301935416,-0.421169087443734,0.282050245030542,-1.49324134569756,0.135374022914123,0.234676334132495,"ZNF285"
"PKM",72524.745233048,-0.208541279641375,0.139675210733774,-1.49304431721147,0.135425586679762,0.234744892818961,"PKM"
"TLN2",3044.88111294717,0.261428012275648,0.175207396838818,1.49210602401763,0.135671352921168,0.23515003743975,"TLN2"
"FXYD3",203.832681310552,0.327313191554113,0.219382772166237,1.49197308577217,0.135706201150656,0.235189572596502,"FXYD3"
"FSHR",3.26244605601157,0.918807803588351,0.615892445470767,1.49183158576664,0.135743301341541,0.235233003220657,"FSHR"
"ITGA3",17333.9721584932,-0.285865550408618,0.191636787540271,-1.49170498043621,0.135776502904646,0.235269670709363,"ITGA3"
"LPCAT4",4542.5979085853,-0.241985069838626,0.162291726849282,-1.4910499415867,0.135948383470277,0.235533252103153,"LPCAT4"
"NUFIP1",691.157091193025,-0.179931420393482,0.120675648265848,-1.49103338560149,0.135952729895442,0.235533252103153,"NUFIP1"
"UPF1",9744.91692338973,-0.143861480895592,0.0965038359083151,-1.49073329097789,0.136031532017384,0.235648877551306,"UPF1"
"ABRAXAS2",1614.17007183307,0.119575153405883,0.0802237718085404,1.49052021252824,0.136087505888757,0.235724940380233,"ABRAXAS2"
"TRIM42",1.60164486386856,1.4403731334065,0.966400958313313,1.49045085377442,0.136105729670875,0.235735606434386,"TRIM42"
"VPREB3",177.631609545413,0.590058736686348,0.395915917292616,1.49036376390556,0.136128614912573,0.2357543435464,"VPREB3"
"TEX44",2.32229615055978,0.864343738912028,0.580007009687629,1.49022981528712,0.136163819368722,0.235794410477461,"TEX44"
"MRPS26",2441.15741131578,-0.186086289644302,0.124884591994462,-1.49006604155422,0.136206872028918,0.235848059809357,"MRPS26"
"PTPN2",2532.71220990144,0.151165192263856,0.101486006426021,1.4895175954534,0.136351123461962,0.236076914132963,"PTPN2"
"PEAK3",81.7532692954303,-0.273937919051448,0.183936825505176,-1.48930437555986,0.136407236046182,0.236153138735868,"PEAK3"
"ANXA7",5234.29598601123,0.13323564588779,0.0894705409766625,1.48915659202891,0.136446138351279,0.236199557413515,"ANXA7"
"MRPL15",2937.08693028057,0.184939151383027,0.124197263593643,1.48907589452312,0.136467384650425,0.236215406566436,"MRPL15"
"DAB2",4272.72484485887,0.247388349716994,0.166162263660205,1.48883593824223,0.136530576196881,0.236303850740474,"DAB2"
"VDAC2",8170.03036764229,0.195353910758248,0.131220717465027,1.48874289466001,0.136555084934559,0.236325333897288,"VDAC2"
"BHLHE22",95.6245353468429,-0.395631266007429,0.265761037687154,-1.48867294261981,0.13657351333324,0.236328202256758,"BHLHE22"
"KDM6B",5233.57736370047,-0.15985163717654,0.107380645928537,-1.48864477200969,0.136580935234737,0.236328202256758,"KDM6B"
"EMC3",2934.04878381419,0.141230419766477,0.0949041562037298,1.48813735262868,0.136714674553964,0.23653866425441,"EMC3"
"DCUN1D5",1487.95329357037,-0.144013117354432,0.096781803310207,-1.48801853684042,0.136746005144672,0.236571920881206,"DCUN1D5"
"SLC7A7",2483.95293266687,-0.244151908972119,0.164090950204391,-1.48790599766778,0.13677568576017,0.236602317398303,"SLC7A7"
"UGT1A5",2.92946275984912,0.825031988000965,0.55457977562979,1.48767052867019,0.136837803458891,0.23668881506652,"UGT1A5"
"SETDB1",1996.87122596009,0.131045817936347,0.0881151260437081,1.48721137698133,0.136958992178433,0.23687746372079,"SETDB1"
"ARHGAP20",200.239366812598,0.385973381480081,0.2595371888068,1.48716021489853,0.136972501048868,0.236879857749114,"ARHGAP20"
"MATN1",10.776478428084,0.308919247132535,0.207751798267808,1.48696304777259,0.137024570801984,0.236948932533046,"MATN1"
"OR2G6",3.75095961992072,0.943038394922578,0.634240861750044,1.48687738648765,0.13704719779906,0.236967085883727,"OR2G6"
"OR2T12",1.36708956316451,1.48490319518161,0.998779657226585,1.48671750013901,0.13708943868325,0.237007187524251,"OR2T12"
"ZNF697",665.083976578212,0.222027410058996,0.14934266725942,1.48669776784766,0.137094652516331,0.237007187524251,"ZNF697"
"NHLRC3",1963.82746319149,0.154474726393254,0.103920621391682,1.48646846337679,0.137155252502072,0.237090972229073,"NHLRC3"
"SARNP",38.4650442177577,0.338365354135957,0.227640300464014,1.48640356494982,0.13717240743937,0.23709964824763,"SARNP"
"BUB3",7523.62023762136,-0.154901274988624,0.104217014879848,-1.48633383106598,0.137190842402511,0.237110535033426,"BUB3"
"SPRR1B",767.040835921015,0.981656913890895,0.660548747751056,1.48612334401224,0.137246498692066,0.237185744798487,"SPRR1B"
"VSTM1",15.2210327898383,0.556198901354314,0.374273286581653,1.48607694242419,0.13725877038857,0.2371859717921,"VSTM1"
"TMEM222",2169.27054109923,-0.137995103957594,0.0928617806518657,-1.48602689921412,0.137272006122996,0.237187864475543,"TMEM222"
"MBD1",3304.04130798941,0.11318897400533,0.0761758141705999,1.485891227258,0.137307894423966,0.237228894000798,"MBD1"
"UBXN7",3427.98999163369,0.134925452388832,0.0908166781153238,1.48569024092135,0.13736107315509,0.237299786562118,"UBXN7"
"FBXO22",1735.78239408062,-0.127652697281479,0.0859431353712146,-1.48531580480638,0.137460187109201,0.23745001552188,"FBXO22"
"PSMG1",1831.2479659834,0.214537303001467,0.144462557621483,1.48507202512358,0.137524745690311,0.237540531920397,"PSMG1"
"MRPS25",1762.80930097729,0.149250976279326,0.100511698148121,1.48491149815596,0.137567269763077,0.237592976428681,"MRPS25"
"NUP85",2624.85748336736,-0.129755124473296,0.0873987632817229,-1.48463341586471,0.137640958584302,0.237678754203298,"NUP85"
"STOX1",286.497094974841,-0.354372663375002,0.23869390043226,-1.48463225383327,0.137641266573993,0.237678754203298,"STOX1"
"LY6G6D",0.755018355923074,1.41313871629479,0.952617159198099,1.48342773657819,0.137960802705209,0.238209474366033,"LY6G6D"
"FCAR",53.5178323319886,0.457258405126034,0.308269508045446,1.48330727883286,0.137992789338214,0.238243648400556,"FCAR"
"TRAPPC8",3209.66712007345,0.15778583031383,0.106396559015171,1.4829974932867,0.138075076773265,0.238364652727691,"TRAPPC8"
"MCL1",25376.7811832797,-0.137119786944652,0.0924920404223224,-1.48250364375742,0.138206334780813,0.238570168105031,"MCL1"
"MRPL19",3123.75563998347,-0.118660483950432,0.0800616274410143,-1.48211431297541,0.138309880994583,0.238727815618975,"MRPL19"
"AC000093.1",8.73074067618365,0.423806541039779,0.285997764502854,1.48185263537453,0.138379510218072,0.238826898509759,"AC000093.1"
"NLRP7",52.2547426178094,0.534485797937253,0.360736256219996,1.4816525611756,0.138432765743361,0.238897707298653,"NLRP7"
"DCAF6",3209.00115389847,0.11915830156851,0.0804446208730707,1.48124635650311,0.138540937419402,0.239063265709491,"DCAF6"
"TEX19",13.541390892277,-0.772467846672402,0.521532531358103,-1.48114988083456,0.138566638307601,0.239086497625683,"TEX19"
"KLHL12",2430.86707631297,0.123001016084078,0.0830476735261433,1.48108924502692,0.138582793421853,0.239093256365484,"KLHL12"
"P4HB",44323.4399014144,-0.196163687316399,0.132518329899029,-1.48027587931318,0.138799637615943,0.239446226940634,"P4HB"
"RUFY2",874.973730219236,0.150409333404183,0.101626058182937,1.48002723015617,0.138865979884762,0.239539524016298,"RUFY2"
"CPNE5",735.641227301906,-0.307082202618873,0.207553750682987,-1.47953097261973,0.138998459738126,0.239746879836123,"CPNE5"
"TTC37",4284.47562734717,-0.164017242727218,0.110887057489929,-1.47913784024897,0.139103478591335,0.239906838033096,"TTC37"
"TANK",3085.52166979609,-0.124230757613399,0.0839952715773117,-1.4790208458229,0.139134743523452,0.239939578446261,"TANK"
"ZNF24",4713.22232830661,0.154580707345937,0.104524716232838,1.4788914327363,0.139169333450955,0.2399780465694,"ZNF24"
"CXCR4",5189.40191676238,-0.323752703825192,0.218938822769617,-1.47873593056572,0.139210905306391,0.240028546198126,"CXCR4"
"CENPJ",930.041099593956,0.202924696909773,0.137393537332688,1.47695954882075,0.139686480820425,0.240827283426459,"CENPJ"
"C11orf96",3852.41689202125,0.361548645958985,0.244800630256928,1.47691060100428,0.139699602880648,0.24082865450271,"C11orf96"
"SLC22A2",15.0580763876005,0.628109984289054,0.425445410434128,1.47635858534265,0.139847654385628,0.241045506279678,"SLC22A2"
"FDFT1",10911.1613931065,0.286133803981988,0.193811687459302,1.47634958310795,0.139850069799875,0.241045506279678,"FDFT1"
"UBE2J1",7196.03956436866,-0.123052516984833,0.0833581691225014,-1.47619025561847,0.139892824707091,0.241081790987236,"UBE2J1"
"OR5P2",0.489279743388423,1.22706252670591,0.831242274114321,1.47617916571114,0.139895801014603,0.241081790987236,"OR5P2"
"STAU2",2380.41684597499,0.146599092524003,0.0993183121566789,1.47605299909585,0.139929665020616,0.241118880358773,"STAU2"
"MRPL35",2488.52490547872,0.12669441342226,0.0858627283156363,1.47554609441858,0.140065785378867,0.241332150008547,"MRPL35"
"RPS6",71261.9634223451,-0.195652192028798,0.132664291041339,-1.47479167523559,0.14026856001895,0.241660216674623,"RPS6"
"SLC35A4",7645.82561041382,-0.126450663145245,0.0857519094795936,-1.47461046538371,0.140317299665086,0.241722871312651,"SLC35A4"
"UFSP2",879.694870616195,0.164809934128244,0.111786121301392,1.47433270078217,0.140392034732434,0.24183029294371,"UFSP2"
"MTFR2",490.695313364636,0.263236597676771,0.178555158873655,1.47425926720513,0.140411797813552,0.241843012772932,"MTFR2"
"CXCR5",27.7227270253968,0.656776766290528,0.445593578246668,1.47393678534333,0.140498612260654,0.241956321089545,"CXCR5"
"GOSR2",2492.55356496486,-0.0971072124487141,0.0658852852585998,-1.47388316021655,0.140513052534317,0.241956321089545,"GOSR2"
"NPPA",8.44891948360224,0.38446465145855,0.260852619540191,1.4738769046531,0.14051473711839,0.241956321089545,"NPPA"
"GAPDH",111949.632976775,-0.216990904403177,0.147295397049252,-1.47316826425079,0.14070567009837,0.242263741668446,"GAPDH"
"SLC35A5",1880.85689329964,-0.144455874026241,0.0980841941084349,-1.47277423584213,0.140811921660819,0.242425318425046,"SLC35A5"
"VAMP8",5403.99856201583,-0.19108314114384,0.129776175888172,-1.47240539209983,0.140911437952438,0.242575272118846,"VAMP8"
"STX8",1190.57861831989,-0.152866480091575,0.103847207610927,-1.47203264881519,0.1410120612855,0.24272710496342,"STX8"
"TCEAL6",5.53381224901805,0.658665228485177,0.447479771080697,1.47194414374185,0.141035961647484,0.242743333578989,"TCEAL6"
"ANO10",1594.87644753295,0.160116690580259,0.108784497867387,1.47187047529004,0.141055857826999,0.242743333578989,"ANO10"
"TBC1D3F",3.38938478817987,0.97599489497469,0.663103204718459,1.47185971660185,0.141058763685431,0.242743333578989,"TBC1D3F"
"LINC02218",1.79833781917748,1.14677961950951,0.779162602597985,1.47181039706701,0.141072085190834,0.242744876552169,"LINC02218"
"SFXN4",1379.24968812506,0.170831585562538,0.116101696351127,1.47139612022456,0.141184022058653,0.242916093259349,"SFXN4"
"EXOG",495.096983526944,-0.14479179262826,0.0984292039117065,-1.47102472512265,0.141284430377493,0.243067445956771,"EXOG"
"IGBP1P2",4.21843394463571,0.578441839634692,0.393289792913889,1.47077765570525,0.141351257086336,0.243161002878908,"IGBP1P2"
"PAX3",10.0696576863124,0.844272961018036,0.574122310404796,1.47054546691064,0.141414081059984,0.243234098840569,"PAX3"
"UMPS",2114.18506576397,-0.141296643441512,0.0960856146119589,-1.4705285906963,0.141418648140965,0.243234098840569,"UMPS"
"SLC41A1",2501.70883065223,-0.15812608939125,0.107540212630715,-1.47039033607124,0.141456067201918,0.243277040926397,"SLC41A1"
"BICDL1",1494.28397809265,-0.250544559676318,0.170416958979821,-1.47018560345268,0.141511492720973,0.243340439888848,"BICDL1"
"AEBP1",22234.0346845341,0.343389347058656,0.233572430105975,1.47016215442403,0.141517841941807,0.243340439888848,"AEBP1"
"RPS28",20199.4482861928,-0.223392242998603,0.15200231928256,-1.46966338443386,0.141652944196306,0.243551313100698,"RPS28"
"CHMP6",772.078836339036,-0.160336119853631,0.109108978692517,-1.46950435954018,0.141696040232454,0.243603972018784,"CHMP6"
"SCAF8",3026.06821828615,-0.115026983982458,0.0782830418794631,-1.46937294745868,0.141731660746755,0.243643770876317,"SCAF8"
"LAMB4",22.190107714771,0.422285828365597,0.28743088508263,1.46917346145387,0.141785746502546,0.24371530260604,"LAMB4"
"DEFB133",0.881278146922814,1.13770705457658,0.774538017975729,1.46888471343214,0.141864061555538,0.243828465787855,"DEFB133"
"H2BC11",216.386952636597,-0.389328006262048,0.265068299042543,-1.46878373486511,0.141891457087842,0.24385409897301,"H2BC11"
"INTS9",1441.68657303244,-0.142565513016634,0.0970860482814991,-1.46844490573216,0.141983411284412,0.243970115360435,"INTS9"
"NEK1",838.259438038709,-0.149499509560964,0.101808182796775,-1.46844296257981,0.141983938764812,0.243970115360435,"NEK1"
"MRPS7",2439.45041792642,0.156176590607255,0.106446605062273,1.46718244810051,0.142326430281404,0.244527144970135,"MRPS7"
"FASTKD3",566.891268372394,-0.156183136514415,0.106452858528198,-1.46715775108137,0.142333146982668,0.244527144970135,"FASTKD3"
"ARHGAP5",3903.55825687641,0.178289270720635,0.121527650145869,1.46706753982847,0.14235768326822,0.244547793722959,"ARHGAP5"
"INO80C",627.880391900238,0.202821871903209,0.138255047998925,1.46701241537876,0.142372677998889,0.24455204941659,"INO80C"
"GOT1L1",2.69375796943431,0.969375552590483,0.661251245442009,1.46597160953929,0.142656021465795,0.245017203637559,"GOT1L1"
"PICALM",13440.1541700485,0.123611824991258,0.0843412573691408,1.46561515499158,0.14275316020615,0.245162490413814,"PICALM"
"PDE11A",174.062706100517,0.438943316348446,0.299533013109554,1.46542550282397,0.142804863703667,0.245229728590888,"PDE11A"
"SOD2",23939.4558874769,-0.227715457211991,0.155410445671363,-1.46525194125964,0.142852193130682,0.245289444295495,"SOD2"
"MYOC",175.568391542654,0.831578448126184,0.567597043605889,1.4650859399183,0.142897472183037,0.245345629144916,"MYOC"
"TNFRSF8",133.783349466661,-0.357236709890844,0.243883399204464,-1.46478485643604,0.142979624772676,0.245465108012633,"TNFRSF8"
"C1orf167",6.40814475216963,0.647600986049429,0.442136042871764,1.46470977992006,0.143000115533664,0.245478715155187,"C1orf167"
"ODAPH",8.69143592032149,0.487098501818506,0.332648640012492,1.46430330152624,0.143111095502842,0.245647643018716,"ODAPH"
"FRMD3",430.705538711352,-0.331061406380364,0.226115738701171,-1.46412367525592,0.143160159548337,0.245710272959313,"FRMD3"
"RPS13",24407.1629471031,-0.17593166317548,0.120178408956321,-1.46392072172816,0.143215610849331,0.245783853580761,"RPS13"
"XAGE1A",0.904604142885529,2.1804426355665,1.4896333460286,1.46374451228526,0.143263768450374,0.245844905069385,"XAGE1A"
"HGF",573.466649690772,0.344596694904851,0.235432925248125,1.46367248566307,0.14328345672311,0.245857095907202,"HGF"
"RRAS2",1377.28644075278,-0.227528959369234,0.155521037955181,-1.46301080780341,0.143464421625194,0.246145991507106,"RRAS2"
"ACP1",4696.27999458583,0.136000249230039,0.0930201035619321,1.46205222336149,0.143726899588848,0.246574678369101,"ACP1"
"ZNF281",1778.15299643879,-0.120987170103596,0.0827590039821727,-1.46192153460012,0.143762713072467,0.246606021115955,"ZNF281"
"RBBP5",1848.86914727424,-0.113966424892053,0.0779580933299009,-1.46189343561513,0.143770414112235,0.246606021115955,"RBBP5"
"SCYGR6",0.894251821874698,1.28848793387632,0.881486612075856,1.4617215011831,0.143817542772134,0.24663586923239,"SCYGR6"
"RPRML",6.41230931287466,0.563628634528689,0.385593050968264,1.46171885907528,0.143818267088305,0.24663586923239,"RPRML"
"PKMYT1",1567.17120208392,-0.27238003402021,0.186345736876721,-1.46169179174947,0.143825687575606,0.24663586923239,"PKMYT1"
"MTCH1",8872.11728854626,0.105872413559105,0.0724406613066784,1.46150534312342,0.143876810304994,0.246701881949155,"MTCH1"
"ZFYVE16",1977.33736747877,-0.155693090458926,0.106571867679586,-1.46092110280948,0.144037094589483,0.246936578163877,"ZFYVE16"
"GIT2",1433.22955043137,-0.146075931356258,0.0999893917670989,-1.46091429075303,0.144038964260405,0.246936578163877,"GIT2"
"PTGER4",1587.1148241656,0.292105248794739,0.199963080241732,1.46079590513218,0.144071459938832,0.246970616199435,"PTGER4"
"PPT1",8337.04180070299,-0.143126179606553,0.0979870937431694,-1.4606635847543,0.144107787221272,0.247011215909984,"PPT1"
"ARHGAP39",1603.0988655247,0.241625499159367,0.165433463446382,1.46055999871924,0.144136230667382,0.247038296214462,"ARHGAP39"
"CERT1",2577.83509503774,0.124355880652342,0.0851661583973981,1.46015604076069,0.144247193653987,0.247206791440171,"CERT1"
"ENPP4",1941.65893895637,0.251401487993903,0.172221795656591,1.45975419101538,0.144357642494904,0.247374376056745,"ENPP4"
"CPA6",89.1094143795405,-0.681516627070684,0.466980100542644,-1.45941256657134,0.144451589312309,0.247513655533641,"CPA6"
"BIRC7",79.8256271571118,0.549685383627218,0.376684272657302,1.4592735177115,0.144489841202354,0.247540622959159,"BIRC7"
"MTFR1",2388.79216801281,0.1748752619985,0.119838050487165,1.45926324141287,0.144492668486781,0.247540622959159,"MTFR1"
"MRFAP1L1",2410.87156717223,-0.110921899538162,0.0760215599379991,-1.4590847600158,0.144541780253023,0.247603047856493,"MRFAP1L1"
"TLR9",2.51457965973813,0.47447347979067,0.325240316114868,1.45883968340228,0.144609237508014,0.247696885252855,"TLR9"
"FMOD",7609.34111980643,0.337211295720694,0.23117591792271,1.45867830330595,0.144653670496503,0.247751272068921,"FMOD"
"ORC4",1874.85369108548,0.114781407319122,0.0786959800626932,1.45854219272295,0.144691154129567,0.247793748091634,"ORC4"
"KEAP1",4241.38891646574,-0.143120376936978,0.098138789874207,-1.45834666517111,0.144745013687119,0.247864259129218,"KEAP1"
"TMEM63B",6030.47049959966,0.216497300446876,0.148471583004742,1.45817331549541,0.144792777024769,0.247924319433209,"TMEM63B"
"NPIPB7",4.05034322576245,0.498875664507411,0.34213939182003,1.45810648067624,0.144811195363828,0.247934127054869,"NPIPB7"
"NR2C2",3194.82190671457,0.145843708900397,0.100032386870384,1.45796489980163,0.144850218149249,0.247979207148779,"NR2C2"
"XKR8",691.517079108346,0.133620756972487,0.0916893496048266,1.45732037088693,0.145027966239708,0.248261752074404,"XKR8"
"GPR149",2.34271440711385,1.12355271362167,0.771071259053205,1.45713213977302,0.145079908099208,0.248328908755409,"GPR149"
"SEC61G",4265.42020678761,0.216749168817792,0.148770172996178,1.45693968389323,0.145133030503012,0.248380409571599,"SEC61G"
"RBM38",3596.94365583313,0.233038858912789,0.159951882429199,1.45693101808878,0.145135422821793,0.248380409571599,"RBM38"
"HTR1F",14.8191179328083,0.354671352107969,0.243486451007303,1.45663691199528,0.145216632908134,0.248497622591417,"HTR1F"
"EFCAB9",2.36015810329912,0.763033820951728,0.523909912866186,1.45642180499573,0.145276051391164,0.248577528116059,"EFCAB9"
"LRIG2",1816.34088033336,0.151935005121691,0.104335786372308,1.45621181767426,0.145334073636477,0.248655030793927,"LRIG2"
"ZNF479",1.99542964842658,1.12891738331229,0.775473525711827,1.45577810960861,0.145453969029407,0.248838370659152,"ZNF479"
"THEM6",4992.07161203929,0.24235401317613,0.166502981697895,1.45555359252281,0.145516064864877,0.248922805294204,"THEM6"
"OR13G1",0.869450449257063,1.34378439427939,0.923282847385828,1.45544174039859,0.145547007951411,0.248953939270419,"OR13G1"
"CAPN3",156.525766180909,0.312163621453854,0.214560239709729,1.45489966769318,0.145697039846789,0.249188747919698,"CAPN3"
"NUP153",5174.53905101732,-0.14027552540674,0.0964455420223377,-1.45445318119785,0.145820704817626,0.249342015395584,"NUP153"
"TMEM102",412.28957043368,0.202844414757023,0.139465617441349,1.45444030205028,0.145824273193381,0.249342015395584,"TMEM102"
"TIMM17A",3629.93848029344,0.14676276983501,0.100906866206151,1.45443789261255,0.145824940774425,0.249342015395584,"TIMM17A"
"PRAMEF12",1.13435032291733,1.39495219441827,0.959395467526114,1.45399081154227,0.145948853675634,0.249532051654927,"PRAMEF12"
"RAD51B",283.628471100398,0.150410341354564,0.103464130995993,1.45374382316504,0.146017343476499,0.249627304821523,"RAD51B"
"ADAM20",6.57069349216836,0.438535643919288,0.301734989458189,1.45338014894045,0.146118234999436,0.24977792958124,"ADAM20"
"KCNC4",1703.07120734571,0.235390696361695,0.161974838130556,1.45325470967265,0.146153047084293,0.249796675689942,"KCNC4"
"EXOSC2",1615.16916168646,-0.140040709530648,0.0963639118639715,-1.45324849128511,0.146154772985193,0.249796675689942,"EXOSC2"
"VASP",11491.9635092915,-0.173351402226061,0.119326679273146,-1.45274638732927,0.146294182403792,0.250013072220337,"VASP"
"USP34",5871.44571800151,0.166507688621505,0.11464777191229,1.4523412522041,0.146406742530064,0.250183550145181,"USP34"
"TMEM275",0.755215169886971,0.999076702316842,0.688207795221141,1.45170791329937,0.146582838062342,0.250461861433423,"TMEM275"
"ZNF653",348.589639676933,-0.156830543010464,0.108035067969693,-1.45166329746244,0.146595249295756,0.250461861433423,"ZNF653"
"MSI2",6506.39337559659,0.174856980097589,0.120469978094307,1.45145689294229,0.146652677366875,0.250537329925378,"MSI2"
"SMIM28",4.18973107920884,0.771635004551098,0.531647065605488,1.45140461496254,0.14666722543596,0.250537329925378,"SMIM28"
"CAPS2",168.936778455529,0.286064248462291,0.197106877585395,1.45131540799918,0.146692052759627,0.250537329925378,"CAPS2"
"TRAPPC2B",238.934396435536,-0.211466757648903,0.145710307861928,-1.45128207298337,0.146701331102866,0.250537329925378,"TRAPPC2B"
"LENG1",457.076094063915,-0.164534791671092,0.113372647745429,-1.45127413836664,0.146703539660456,0.250537329925378,"LENG1"
"BRPF3",4714.92280854501,0.152841232400674,0.105322369808961,1.45117540250856,0.14673102437911,0.250562365465839,"BRPF3"
"STEAP1",1797.67345839944,-0.313239469792101,0.215973962542681,-1.45035756210751,0.146958834890696,0.250929449157448,"STEAP1"
"UBLCP1",1765.05139553582,-0.128634342124088,0.0887013345334808,-1.45019624338949,0.147003802351025,0.250984294899238,"UBLCP1"
"TGFB1",7021.89470158865,-0.235548059543353,0.162455377810349,-1.44992466681117,0.147079527865057,0.251091640676304,"TGFB1"
"CPNE7",603.36551313037,0.42796872139721,0.295244579930881,1.44953963760284,0.147186939251428,0.251253056544792,"CPNE7"
"TNPO1",8333.03879333092,-0.123480027635976,0.0851964220012491,-1.4493569651806,0.147237920248969,0.25131812405243,"TNPO1"
"OR51L1",2.82119853751513,1.25330661207215,0.864889919635354,1.44909379057228,0.14731139187376,0.251421565741037,"OR51L1"
"SPNS1",39.0372069774343,0.233431384240987,0.161122384186358,1.44878308138114,0.147398170014416,0.25154769807579,"SPNS1"
